timestamp, index, memory.total [MiB], memory.reserved [MiB], memory.free [MiB], memory.used [MiB]
2023/11/21 03:29:28.077, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.087, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.097, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.107, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.117, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.127, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.137, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.148, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.158, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.168, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.178, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.188, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.198, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.208, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.219, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.229, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.239, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.249, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.259, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.269, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.279, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.289, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.300, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.310, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.320, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.330, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.340, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.350, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.361, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.371, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.381, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.391, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.401, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.411, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.421, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.432, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.442, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.452, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.462, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.472, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.482, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.492, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.502, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.512, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.523, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.533, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.543, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.553, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.563, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.573, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.583, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.593, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.604, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.614, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.624, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.634, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.644, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.654, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.664, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.674, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.684, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.695, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.705, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.715, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.725, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.735, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.745, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.755, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.765, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.776, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.786, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.796, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.806, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.816, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.826, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.836, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.846, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.856, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.867, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.877, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.887, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.897, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.907, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.917, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.927, 0, 40960, 621, 3005, 37332
2023/11/21 03:29:28.937, 0, 40960, 621, 3005, 37332
